mjd,flux,err,trend1,trend2,zp,sector
59061.40949686989,161.70726289734085,2.8488808406329236,163.66418117787018,163.66418117787018,20.44,28.0
59061.423385758884,158.41948907310595,3.148938564849712,164.53543876262776,164.53543876262776,20.44,28.0
59061.430330202915,160.3405391107123,2.732663537453725,165.40669634738535,165.40669634738535,20.44,28.0
59061.43727464741,167.50096222945342,2.9835937506278225,166.27795393214302,166.27795393214302,20.44,28.0
59061.444219090976,171.9621526743211,3.176544259524244,166.4685886988972,166.4685886988972,20.44,28.0
59061.45116353454,178.09237188987476,3.1912436701821583,166.6583004471138,166.6583004471138,20.44,28.0
59061.458107978106,171.65476298357976,2.984131076193202,166.9895081627763,166.9895081627763,20.44,28.0
59061.465052421205,164.76334922674812,3.4373893480091144,168.70490182456388,168.70490182456388,20.44,28.0
59061.47199686477,175.92152191416884,3.6896180579979934,169.62890685427286,169.62890685427286,20.44,28.0
59061.47894130787,167.26012447802876,3.037074168142341,170.49794183596063,170.49794183596063,20.44,28.0
59061.4858857505,173.90481495546692,3.2850634297682157,171.06142879216182,171.06142879216182,20.44,28.0
59061.492830193136,171.7122380348719,3.379166582826615,171.27297234350831,171.27297234350831,20.44,28.0
59061.49977463577,164.46493529450305,2.204662448059234,170.89447904196737,170.89447904196737,20.44,28.0
59061.50671907794,175.3457059488932,2.463222142226067,170.1854610172841,170.1854610172841,20.44,28.0
59061.513663520105,172.84406272874025,2.4897308129519824,169.29487603024836,169.29487603024836,20.44,28.0
59061.52060796181,178.1238710720595,2.8065530345979153,169.3867970156554,169.3867970156554,20.44,28.0
59061.527552403975,169.6732520107696,2.2598659435765684,169.65912868603377,169.65912868603377,20.44,28.0
59061.53449684568,176.48085758603287,2.044510112638287,169.0476936745606,169.0476936745606,20.44,28.0
59061.54144128738,167.99876732852664,2.0521471213304796,168.79047414652982,168.79047414652982,20.44,28.0
59061.548385728616,163.93677948360232,2.6366530465858613,168.26292898170652,168.26292898170652,20.44,28.0
59061.55533016985,161.06657610325763,2.600047279000243,168.0688067313976,168.0688067313976,20.44,28.0
59061.56227461109,159.90884625470508,2.4607251564880466,168.35962417801636,168.35962417801636,20.44,28.0
59061.569219052326,162.95242711026793,2.7324346517857063,168.70695254070986,168.70695254070986,20.44,28.0
59061.5761634931,173.21741973549888,2.6440754174388594,169.21170076517666,169.21170076517666,20.44,28.0
59061.5831079334,169.39298762318074,2.7187446835246245,170.2978820146328,170.2978820146328,20.44,28.0
59061.59005237417,165.5271267191247,2.6696900629969424,171.20927207675243,171.20927207675243,20.44,28.0
59061.596996814944,162.88739250150607,2.701541261750312,171.67954892033964,171.67954892033964,20.44,28.0
59061.60394125478,164.93654715347057,2.7915559464177995,172.61800067881637,172.61800067881637,20.44,28.0
59061.61088569509,168.41215977961974,2.7938791770792863,173.5683977095175,173.5683977095175,20.44,28.0
59061.617830135394,169.40883188702225,2.86047450458051,174.05552433825875,174.05552433825875,20.44,28.0
59061.62477457477,181.25028811468243,2.3843326192871097,174.60925091295542,174.60925091295542,20.44,28.0
59061.63171901461,181.42478254467602,2.3281449538605656,174.84759906311902,174.84759906311902,20.44,28.0
59061.63866345445,196.58895231281386,2.36416467307025,174.2620047254503,174.2620047254503,20.44,28.0
59061.64560789382,185.16688306680376,2.549709182990984,174.4814067330451,174.4814067330451,20.44,28.0
59061.652552333195,184.47556392701506,2.1016877286191815,174.60410832970217,174.60410832970217,20.44,28.0
59061.65949677257,183.9524472226308,2.447270098602613,174.93842915588488,174.93842915588488,20.44,28.0
59061.66644121148,180.09352900552173,1.8918552359795586,175.51796920622397,175.51796920622397,20.44,28.0
59061.67338565085,169.34772879185923,2.1484490303479475,176.8787435765321,176.8787435765321,20.44,28.0
59061.68033008929,169.32219802454824,2.1153839596771467,178.1871396472435,178.1871396472435,20.44,28.0
59061.6872745282,167.0043456630491,2.34246950329635,178.14147609563327,178.14147609563327,20.44,28.0
59061.69421896711,163.2623159951303,3.06293576781145,178.1387977920332,178.1387977920332,20.44,28.0
59061.70116340555,173.1228217522929,3.234096435007916,177.356695075283,177.356695075283,20.44,28.0
59061.708107843995,167.61305386229455,3.901655191784605,177.3843959951788,177.3843959951788,20.44,28.0
59061.71505228244,168.57084654661224,3.953066804990375,177.4470509527363,177.4470509527363,20.44,28.0
59061.721996720415,174.78872800923529,4.58123154546582,176.89669359641357,176.89669359641357,20.44,28.0
59061.72894115839,191.54532407485712,4.764630110795242,176.8297168523169,176.8297168523169,20.44,28.0
59061.73588559637,191.65156508911613,4.670191111812764,176.73027706039662,176.73027706039662,20.44,28.0
59061.74283003388,180.47400773730905,4.905139752524184,176.39827246584846,176.39827246584846,20.44,28.0
59061.74977447186,181.37925138347435,5.008583515218127,176.3139269745019,176.3139269745019,20.44,28.0
59061.75671890937,183.29320612806058,5.005114400972177,176.45563636363377,176.45563636363377,20.44,28.0
59061.76366334688,185.63779870503313,4.281476525874282,176.10434123164302,176.10434123164302,20.44,28.0
59061.77060778439,185.54069820549236,3.637906303527637,175.94810562066812,175.94810562066812,20.44,28.0
59061.777552221436,174.59637216514398,3.4296411744678967,175.8833990159191,175.8833990159191,20.44,28.0
59061.78449665895,178.95492435587846,3.272150432609503,175.2019751543296,175.2019751543296,20.44,28.0
59061.79144109599,167.65725232921415,2.6758784973669614,173.54480511084012,173.54480511084012,20.44,28.0
59061.79838553257,163.67811991722957,2.8078463926027473,171.81899083013386,171.81899083013386,20.44,28.0
59061.80532996962,165.57047231015775,2.318916538581052,171.09153950144494,171.09153950144494,20.44,28.0
59061.812274406664,165.67137561037214,1.709073329757399,170.5238965319605,170.5238965319605,20.44,28.0
59061.819218843244,167.15080450845045,1.9025088089573086,170.3033771747295,170.3033771747295,20.44,28.0
59061.826163279824,164.95704847572085,2.0887959886962704,169.69332851669938,169.69332851669938,20.44,28.0
59061.833107716404,167.47083426587915,2.538981318435894,169.27869685285344,169.27869685285344,20.44,28.0
59061.84005215252,163.20452236221382,2.353874640460387,169.8900924790801,169.8900924790801,20.44,28.0
59061.84699658863,163.37343333553605,2.5631811358604737,169.5775500466457,169.5775500466457,20.44,28.0
59061.85394102475,162.31272231710955,2.384350883943946,169.84981004226987,169.84981004226987,20.44,28.0
59061.86088546086,168.1073351495973,3.5441342374335196,169.75659157619086,169.75659157619086,20.44,28.0
59061.867829896975,171.72932090223887,2.8348468705345304,169.7062393201197,169.7062393201197,20.44,28.0
59061.874774332624,179.5443770551336,3.0370060543200417,169.9918460711222,169.9918460711222,20.44,28.0
59061.88171876827,175.2669715185211,3.1683732217104827,169.566547087661,169.566547087661,20.44,28.0
59061.88866320439,178.49195992011119,3.044431411655009,169.68755788739375,169.68755788739375,20.44,28.0
59061.89560763957,184.9900978109976,3.375713263890713,170.47894165899396,170.47894165899396,20.44,28.0
59061.90255207522,173.6417030044934,3.358168030868279,171.56019389027114,171.56019389027114,20.44,28.0
59061.90949651087,172.2856722548251,3.0304040185574745,172.32682029629333,172.32682029629333,20.44,28.0
59061.916440945584,162.09340599388605,3.1843098917601793,172.37965342618105,172.37965342618105,20.44,28.0
59061.92338538123,164.71448395694796,2.593709618347987,172.27032658261652,172.27032658261652,20.44,28.0
59061.930329816416,170.52669037741487,2.957531387946916,172.4360951954957,172.4360951954957,20.44,28.0
59061.93727425113,159.92072178961024,2.5358902983686455,171.43223341825023,171.43223341825023,20.44,28.0
59061.944218686316,167.01423207117745,2.881788954788204,171.01918095551426,171.01918095551426,20.44,28.0
59061.95116312103,180.9243583830835,2.224922570059692,170.57972384383646,170.57972384383646,20.44,28.0
59061.95810755575,181.58581029392585,2.099462618668869,169.30210805253787,169.30210805253787,20.44,28.0
59061.96505199047,176.40608223791324,1.758009132183262,169.0832745101839,169.0832745101839,20.44,28.0
59061.97199642472,163.2108855252003,1.933910944429756,168.85704826830923,168.85704826830923,20.44,28.0
59061.97894085944,166.24877880900016,2.4240024132129303,168.58800287177132,168.58800287177132,20.44,28.0
59061.98588529369,174.54738732118534,1.7810011331340017,168.2956411466816,168.2956411466816,20.44,28.0
59061.99282972794,162.4787268419609,2.2589213152924907,168.33672868953,168.33672868953,20.44,28.0
59061.99977416219,168.24507965200917,2.687518537826467,169.26170207971407,169.26170207971407,20.44,28.0
59062.00671859644,171.02118902158855,2.490765059439665,169.74662829875518,169.74662829875518,20.44,28.0
59062.013663030695,163.27062935892187,3.1051224414676,169.0658415935959,169.0658415935959,20.44,28.0
59062.02060746448,169.92153278447617,3.628434686815677,167.92089292903432,167.92089292903432,20.44,28.0
59062.02755189873,168.4398261429548,3.1715854226309235,167.62903263397274,167.62903263397274,20.44,28.0
59062.03449633205,157.5196342527424,3.6838755164430257,167.42452954431945,167.42452954431945,20.44,28.0
59062.04144076584,159.74433463042232,3.298405145337284,167.23405215240177,167.23405215240177,20.44,28.0
59062.048385199625,171.22517860583804,3.026906743190768,166.96564135047078,166.96564135047078,20.44,28.0
59062.055329632945,175.64526942273875,3.1539906404246167,166.8907837337794,166.8907837337794,20.44,28.0
59062.06227406673,175.25797779487658,2.93918891806931,166.33764005874593,166.33764005874593,20.44,28.0
59062.06921850005,169.3509843953756,2.5648442769988726,165.94288273222546,165.94288273222546,20.44,28.0
59062.07616293337,162.12168299637833,2.4076571704562633,165.8826791559003,165.8826791559003,20.44,28.0
59062.08310736669,171.4444572218676,1.9271163847761326,166.08570299309986,166.08570299309986,20.44,28.0
59062.09005179955,159.73433300109383,1.8507944185549883,166.62407104377266,166.62407104377266,20.44,28.0
59062.09699623287,163.0106631463999,1.5871217908394557,167.7822787250798,167.7822787250798,20.44,28.0
59062.10394066572,169.98440368835819,2.13479193760012,168.54687948068948,168.54687948068948,20.44,28.0
59062.11088509858,161.206147358207,2.0125920758013023,168.72795576716192,168.72795576716192,20.44,28.0
59062.11782953143,158.84163717644108,2.0846924921764587,168.92671720657412,168.92671720657412,20.44,28.0
59062.124773964286,164.3103144707399,2.4179741923249796,169.77887601612994,169.77887601612994,20.44,28.0
59062.13171839714,162.24716856139423,2.4317539089393096,171.01143160181223,171.01143160181223,20.44,28.0
59062.13866282953,173.37293801686823,2.380570045922844,173.06755438374478,173.06755438374478,20.44,28.0
59062.145607262384,177.59208300439306,2.7082907241887875,173.9516172510096,173.9516172510096,20.44,28.0
59062.15255169477,177.209164834964,2.070930383375899,175.81198696503205,175.81198696503205,20.44,28.0
59062.15949612716,172.7425474757863,2.491169756507106,177.49782182277286,177.49782182277286,20.44,28.0
59062.16644055955,174.30347547586967,2.9800738088651446,177.61822828962997,177.61822828962997,20.44,28.0
59062.173384991474,179.0242138927465,2.888239939235222,178.54683878462112,178.54683878462112,20.44,28.0
59062.18032942386,189.74467755732604,2.3163579085626615,179.31323266700826,179.31323266700826,20.44,28.0
59062.18727385579,190.30442935197408,2.5647034139521314,179.7375982251603,179.7375982251603,20.44,28.0
59062.19421828771,197.07577028923146,2.810513477562333,180.63510829914082,180.63510829914082,20.44,28.0
59062.2011627201,186.47352596536933,2.5008278088876885,180.3134561729448,180.3134561729448,20.44,28.0
59062.20810715156,191.36061813947552,2.618511243938177,180.06394932015388,180.06394932015388,20.44,28.0
59062.21505158348,191.66985572799376,2.1599621381677965,179.77352182345984,179.77352182345984,20.44,28.0
59062.2219960154,172.03131362492925,2.0225982640284785,179.44244448975297,179.44244448975297,20.44,28.0
59062.22894044686,176.9925257730565,2.179354323890807,179.4951864560836,179.4951864560836,20.44,28.0
59062.23588487832,171.8703331770223,2.27081609365563,179.2472468738359,179.2472468738359,20.44,28.0
59062.24282931024,171.52452895932436,2.01932030040997,178.5810156319416,178.5810156319416,20.44,28.0
59062.249773741234,177.50483981906302,2.067291925611202,178.09668644402487,178.09668644402487,20.44,28.0
59062.25671817269,167.9048518715361,2.0152715591080916,177.55341805042184,177.55341805042184,20.44,28.0
59062.26366260415,173.35046650694704,2.0769188652603034,177.1516592923808,177.1516592923808,20.44,28.0
59062.27060703514,172.2718973911662,2.4968380886355073,176.4375315590357,176.4375315590357,20.44,28.0
59062.2775514666,167.1142328027696,2.9084885018967457,175.18592469034826,175.18592469034826,20.44,28.0
59062.28449589759,175.20008890348976,3.097478329557373,175.53183879316478,175.53183879316478,20.44,28.0
59062.29144032858,174.80924099453614,3.9166390603914607,175.33693201484778,175.33693201484778,20.44,28.0
59062.298384759575,178.41874644512245,4.006993451002709,175.5567623509112,175.5567623509112,20.44,28.0
59062.30532919057,182.0708331573898,4.792399396487188,175.95493156533416,175.95493156533416,20.44,28.0
59062.31227362109,187.8402075979799,4.822325179213941,176.1732409324028,176.1732409324028,20.44,28.0
59062.319218052085,179.64362707867207,5.278705431606424,176.66841331783277,176.66841331783277,20.44,28.0
59062.32616248261,179.22044667260874,4.902183600460623,177.0823174014686,177.0823174014686,20.44,28.0
59062.33310691314,170.39253896030743,5.239596956420408,178.44485554541075,178.44485554541075,20.44,28.0
59062.34005134413,177.9118533728098,4.352055435636802,180.0637544933162,180.0637544933162,20.44,28.0
59062.34699577419,173.67911054166714,4.441475443370755,181.83735266914047,181.83735266914047,20.44,28.0
59062.35394020472,175.60744889010087,4.0684029310604615,183.3385246895267,183.3385246895267,20.44,28.0
59062.36088463524,178.29340560451462,3.3407817798851025,184.13970937401803,184.13970937401803,20.44,28.0
59062.367829065304,181.2160990592292,2.7748808591392504,183.99818343967564,183.99818343967564,20.44,28.0
59062.37477349583,176.32278242384615,2.4789434789240388,183.22665127819,183.22665127819,20.44,28.0
59062.38171792589,180.38683592875637,2.0316373167264348,183.28309329446228,183.28309329446228,20.44,28.0
59062.38866235595,195.43504583818233,2.087142256409141,182.91195638856323,182.91195638856323,20.44,28.0
59062.39560678601,194.63551491716285,1.833952704156998,183.97516479557635,183.97516479557635,20.44,28.0
59062.40255121561,205.35125789250176,2.1341180152612313,184.10392395327187,184.10392395327187,20.44,28.0
59062.40949564567,200.32916534110137,2.1940609537062397,184.4006960065179,184.4006960065179,20.44,28.0
59062.41644007573,192.03888608147588,1.958970266109483,184.69112920607563,184.69112920607563,20.44,28.0
59062.423384505324,179.66489227356928,2.823410746421457,184.68383670225026,184.68383670225026,20.44,28.0
59062.43032893492,174.72416085272377,2.610837748577916,183.99966881559908,183.99966881559908,20.44,28.0
59062.437273364514,180.6031413553012,2.856634115257976,183.39062450838537,183.39062450838537,20.44,28.0
59062.44421779411,172.9111192723246,3.0576510294577073,182.8377654239355,182.8377654239355,20.44,28.0
59062.451162223704,188.46708187953072,2.805643664861101,181.64997071976654,181.64997071976654,20.44,28.0
59062.4581066533,180.10075905363362,3.224751237444102,180.40599974033702,180.40599974033702,20.44,28.0
59062.46505108243,178.72423544684978,3.444557153956824,178.35835540386873,178.35835540386873,20.44,28.0
59062.47199551202,180.54481328258194,2.954016388873914,176.3624598001307,176.3624598001307,20.44,28.0
59062.47893994115,178.1694330394834,3.3726309735027358,174.91808020338857,174.91808020338857,20.44,28.0
59062.48588437028,169.58524498615887,3.112844140445835,173.61313509492177,173.61313509492177,20.44,28.0
59062.49282879941,165.96902920121346,3.2129968091509116,172.7240542650532,172.7240542650532,20.44,28.0
59062.49977322854,170.9882314931085,3.1974494818522436,171.7552461227692,171.7552461227692,20.44,28.0
59062.506717657205,175.24253586730944,3.133031778411899,171.62797508884887,171.62797508884887,20.44,28.0
59062.513662086334,173.48800826686207,2.406912529579608,170.9622070418815,170.9622070418815,20.44,28.0
59062.520606515,170.5413041725402,2.17485013280226,169.8193732060675,169.8193732060675,20.44,28.0
59062.52755094413,166.39894007755439,2.4761918420952065,168.71616846802277,168.71616846802277,20.44,28.0
59062.53449537279,167.48443293686083,2.1641053253045244,167.15361848554585,167.15361848554585,20.44,28.0
59062.541439801455,157.4808254296331,2.038616801185533,165.8182759899184,165.8182759899184,20.44,28.0
59062.54838423012,159.60978674495817,2.12112938429613,164.91920639432382,164.91920639432382,20.44,28.0
59062.55532865878,164.1334029364729,2.0583304007026975,164.16294418010352,164.16294418010352,20.44,28.0
59062.56227308698,170.74751169567944,1.9402883139978337,162.74457666428597,162.74457666428597,20.44,28.0
59062.569217515644,177.149025081085,2.676189603705644,161.67669137532363,161.67669137532363,20.44,28.0
59062.57616194431,160.67258384479618,2.5767313955992406,160.68635630773895,160.68635630773895,20.44,28.0
59062.583106372505,159.96975490008901,2.9821656158477494,159.6856855314628,159.6856855314628,20.44,28.0
59062.5900508007,153.98146358047472,2.8807712230027605,159.4258933539435,159.4258933539435,20.44,28.0
59062.5969952289,155.4686106138163,3.1261922041671655,159.0520852002889,159.0520852002889,20.44,28.0
59062.6039396571,154.30106186105115,3.153615300881687,158.50953314067786,158.50953314067786,20.44,28.0
59062.6108840853,153.11257155946782,2.99008775526312,158.22007055910987,158.22007055910987,20.44,28.0
59062.61782851303,146.87598372421047,3.1552933697489225,157.84328323225506,157.84328323225506,20.44,28.0
59062.62477294123,157.08848595494987,3.2201612357216143,157.42733267142728,157.42733267142728,20.44,28.0
59062.63171736896,156.65231211792207,3.0431273600687274,156.4475528329605,156.4475528329605,20.44,28.0
59062.63866179669,153.52990097584626,2.926646093624761,156.42897759116528,156.42897759116528,20.44,28.0
59062.64560622489,161.98247305972646,2.439577423235423,156.33831661476717,156.33831661476717,20.44,28.0
59062.65255065262,161.12969432473253,2.5335107793740606,157.2319478629872,157.2319478629872,20.44,28.0
59062.65949507989,148.25744041624532,2.3346585259415593,158.84757718259607,158.84757718259607,20.44,28.0
59062.66643950762,154.68892285830228,2.278032743345545,159.7288893977071,159.7288893977071,20.44,28.0
59062.673383935355,157.72801837994086,2.167579346911659,160.9421303600118,160.9421303600118,20.44,28.0
59062.68032836262,163.67635216160699,1.9004805599900227,163.17652551560647,163.17652551560647,20.44,28.0
59062.687272790354,160.4927678271502,2.232397628076227,163.94152779969016,163.94152779969016,20.44,28.0
59062.69421721762,160.35680473427703,2.2623996142974225,164.6962428087577,164.6962428087577,20.44,28.0
59062.70116164489,158.42851830132167,2.2118182494069094,166.12031163397475,166.12031163397475,20.44,28.0
59062.708106072154,169.17319480021496,2.034333135992781,166.64908726746285,166.64908726746285,20.44,28.0
59062.715050499886,182.93430904716726,2.5191718166152204,167.12892808580168,167.12892808580168,20.44,28.0
59062.72199492669,169.28336951793858,3.002378517826446,167.94507495471035,167.94507495471035,20.44,28.0
59062.728939353954,173.73766791864733,2.403316960333529,168.85948923987664,168.85948923987664,20.44,28.0
59062.735883780755,184.86070136932005,2.678967586836399,169.60388595530713,169.60388595530713,20.44,28.0
59062.74282820802,170.09352478437245,2.690245107426639,169.83706133825342,169.83706133825342,20.44,28.0
59062.74977263482,169.48246727207012,2.509605978184377,170.12200214770215,170.12200214770215,20.44,28.0
59062.756717061624,177.73907100453644,2.8016437578284537,170.7357524363447,170.7357524363447,20.44,28.0
59062.763661488425,170.97165882902385,2.9671062007820774,171.20609817623682,171.20609817623682,20.44,28.0
59062.770605915226,169.2869882364928,2.4897050509203402,172.003743767097,172.003743767097,20.44,28.0
59062.77755034203,162.1319371876927,2.7150526264793413,171.40899566180235,171.40899566180235,20.44,28.0
59062.78449476883,170.2339657061292,2.537056238129327,171.2432299023459,171.2432299023459,20.44,28.0
59062.79143919563,170.38276254226014,2.1189292137036433,170.66541562903726,170.66541562903726,20.44,28.0
59062.798383621965,167.64033367169299,2.140163159978346,170.0230635562762,170.0230635562762,20.44,28.0
59062.8053280483,165.33676158777888,3.5988574813328267,170.52552417607373,170.52552417607373,20.44,28.0
59062.8122724751,170.79055964120045,2.1175091445796896,171.44691869512405,171.44691869512405,20.44,28.0
59062.81921690097,166.42439587948775,2.186172486050784,172.32751356100556,172.32751356100556,20.44,28.0
59062.82616132777,182.73316984483813,1.9913250908408167,173.22548755577174,173.22548755577174,20.44,28.0
59062.83310575364,172.82359125715777,1.6514177952880456,174.53937469768587,174.53937469768587,20.44,28.0
59062.84005017998,166.46535160717852,2.0492913653335365,176.07187969284698,176.07187969284698,20.44,28.0
59062.84699460631,163.91482527240106,2.503373570881152,176.95539106886028,176.95539106886028,20.44,28.0
59062.85393903218,173.9407161323823,3.0123069535621005,177.76417397677898,177.76417397677898,20.44,28.0
59062.86088345852,178.63535532093036,3.868335544565006,178.0641731814021,178.0641731814021,20.44,28.0
59062.86782788439,185.14617409592574,3.792383385620742,177.67523473478212,177.67523473478212,20.44,28.0
59062.87477231026,192.70918372452195,4.095196439887968,176.4637404754785,176.4637404754785,20.44,28.0
59062.88171673613,186.23721674004864,4.582539929778263,176.49082311298753,176.49082311298753,20.44,28.0
59062.888661162,191.6230696490334,4.82896660624036,176.0169442138374,176.0169442138374,20.44,28.0
59062.895605587866,188.1845221054312,5.130051601677226,175.35167272265116,175.35167272265116,20.44,28.0
59062.902550013736,185.2536590983554,4.704665642522093,174.81493053801793,174.81493053801793,20.44,28.0
59062.90949443914,184.13207197687808,4.881048636125372,174.78436455504567,174.78436455504567,20.44,28.0
59062.91643886501,172.74032015028558,5.049503128045804,174.35913212309666,174.35913212309666,20.44,28.0
59062.923383290414,158.7248079952392,4.428670962566976,173.60306164783438,173.60306164783438,20.44,28.0
59062.93032771628,150.19515723303886,3.6327373910878507,171.6179362729192,171.6179362729192,20.44,28.0
59062.93727214122,166.8848007171418,3.3462581937544544,169.54747911519217,169.54747911519217,20.44,28.0
59062.94421656709,174.6772285592857,3.307009164202529,167.66855719029138,167.66855719029138,20.44,28.0
59062.95116099203,161.5139759069921,2.3770599463673197,165.42761997790154,165.42761997790154,20.44,28.0
59062.958105417434,157.34073446841379,2.1834930024476686,163.40104597552119,163.40104597552119,20.44,28.0
59062.96504984284,163.39520356187222,2.190962723023836,161.55561868182014,161.55561868182014,20.44,28.0
59062.97199426778,166.71176478924892,1.9321631578602718,160.0153153393578,160.0153153393578,20.44,28.0
59062.97893869318,165.7821572414714,1.9280394384905692,158.9377253410466,158.9377253410466,20.44,28.0
59062.98588311812,151.39904272236762,2.302234121063389,158.70975443102992,158.70975443102992,20.44,28.0
59062.99282754306,157.51141204316286,2.165760017361183,158.95291338989216,158.95291338989216,20.44,28.0
59062.99977196846,154.29554401673514,2.336350555312676,157.53476498495687,157.53476498495687,20.44,28.0
59063.0067163934,153.52713703840627,2.2477333475231025,156.3726203470278,156.3726203470278,20.44,28.0
59063.01366081787,153.7327640649655,2.642183685826043,156.35910256791917,156.35910256791917,20.44,28.0
59063.02060524281,153.8813951054368,3.115623924707937,156.25808066942787,156.25808066942787,20.44,28.0
59063.02754966775,157.9469151550195,2.975242244859754,155.78254177663598,155.78254177663598,20.44,28.0
59063.03449409222,154.4212901789944,3.242837515962981,155.11136376752194,155.11136376752194,20.44,28.0
59063.04143851716,154.84930252495585,2.6941907011126824,154.33600071842005,154.33600071842005,20.44,28.0
59063.0483829421,154.3288595336962,3.120183260343139,154.39018621122005,154.39018621122005,20.44,28.0
59063.055327366106,142.7762778332423,3.0689961591114305,154.27384076842952,154.27384076842952,20.44,28.0
59063.062271791045,154.9207697144917,2.770213814152503,154.20744590122584,154.20744590122584,20.44,28.0
59063.06921621505,161.28417366214507,3.2241874771905144,153.8619690224231,153.8619690224231,20.44,28.0
59063.07616063999,155.62336219406205,2.689800747190943,153.97485841723952,153.97485841723952,20.44,28.0
59063.083105064,155.3110423844096,2.6147617331354165,154.9513739850907,154.9513739850907,20.44,28.0
59063.09004948847,155.3017386343107,2.6652023523271313,156.01852110312473,156.01852110312473,20.44,28.0
59063.09699391294,152.60098540673928,2.424009100996651,157.3707008016529,157.3707008016529,20.44,28.0
59063.10393833695,152.3201960999678,2.170760079870813,158.95904631418182,158.95904631418182,20.44,28.0
59063.11088276096,155.5335395157233,2.0096852254730657,161.1878448169754,161.1878448169754,20.44,28.0
59063.11782718543,153.16683127427274,2.27710876248847,163.4984820813631,163.4984820813631,20.44,28.0
59063.12477160944,147.65403009875905,2.048991396598883,165.07222886027753,165.07222886027753,20.44,28.0
59063.131716033444,155.65188377684512,2.043602252516123,166.83088682457205,166.83088682457205,20.44,28.0
59063.13866045745,170.48215975890733,1.9071509724954299,168.96632509922517,168.96632509922517,20.44,28.0
59063.14560488146,176.08841616159776,2.6027667122733447,170.72407438240643,170.72407438240643,20.44,28.0
59063.152549305,177.40834505397322,2.652388049325534,172.25910025312604,172.25910025312604,20.44,28.0
59063.15949372901,181.85117623794753,3.1800610833962284,174.48891629535996,174.48891629535996,20.44,28.0
59063.16643815255,192.21843408118713,2.85566247573622,176.81924007273957,176.81924007273957,20.44,28.0
59063.173382576555,182.05711132783316,2.9938673491340753,179.61086004232052,179.61086004232052,20.44,28.0
59063.1803270001,181.67446495603727,3.2076495387576434,182.37198234844055,182.37198234844055,20.44,28.0
59063.18727142364,191.1813590551513,3.0995698814688857,185.33253254610173,185.33253254610173,20.44,28.0
59063.19421584718,191.9258128631659,3.1194547852342907,188.5940293552972,188.5940293552972,20.44,28.0
59063.20116027072,185.1927801984906,3.064045038597502,190.73907041876433,190.73907041876433,20.44,28.0
59063.20810469426,181.39717843654404,2.8018716577809966,191.8125856864284,191.8125856864284,20.44,28.0
59063.2150491178,190.50785812471526,2.894075936196904,191.6646877986639,191.6646877986639,20.44,28.0
59063.22199354088,191.9357003154215,2.509622688086118,190.9394273976434,190.9394273976434,20.44,28.0
59063.22893796442,202.9910789985993,2.8022393183987053,190.27362051959693,190.27362051959693,20.44,28.0
59063.2358823875,200.1059104783138,1.981535477874943,190.7102782372752,190.7102782372752,20.44,28.0
59063.24282681104,197.983383458999,2.1099594592115314,191.84954308355543,191.84954308355543,20.44,28.0
59063.24977123365,211.097329533168,2.231318190535553,192.67738346312854,192.67738346312854,20.44,28.0
59063.25671565719,206.9478578378482,2.135116466006266,193.20542083093895,193.20542083093895,20.44,28.0
59063.263660080265,194.33817571188789,2.103000798588589,193.11661338319607,193.11661338319607,20.44,28.0
59063.270604502875,174.89408096197596,2.448020246206419,193.18609240004452,193.18609240004452,20.44,28.0
59063.27754892595,169.5217494205998,2.2301242501846876,192.5942210444114,192.5942210444114,20.44,28.0
59063.28449334903,180.8997171543966,1.9575307333295182,191.76320253783078,191.76320253783078,20.44,28.0
59063.29143777164,189.48029252836295,2.4484618544774106,190.11419153065043,190.11419153065043,20.44,28.0
59063.29838219471,201.04196734280208,2.4491481670447923,188.49814300802458,188.49814300802458,20.44,28.0
59063.30532661732,205.25464550789437,2.7706715937513398,187.44872927566888,187.44872927566888,20.44,28.0
59063.31227103993,200.90244811594235,2.837364915059715,185.45135686106622,185.45135686106622,20.44,28.0
59063.31921546301,183.68305358686172,2.6049851508797945,183.8660729817684,183.8660729817684,20.44,28.0
59063.32615988515,182.5783217229682,2.771170541205323,183.74795290262142,183.74795290262142,20.44,28.0
59063.33310430823,180.446045078952,2.6735946122758922,183.71483365802317,183.71483365802317,20.44,28.0
59063.34004873084,177.8083857035506,2.869444616028017,184.04912230546753,184.04912230546753,20.44,28.0
59063.34699315298,174.95789187653384,2.7164679429296217,183.10957924293695,183.10957924293695,20.44,28.0
59063.35393757559,172.63308559367388,2.4014784704500123,181.5475347431307,181.5475347431307,20.44,28.0
59063.36088199774,180.14335000895252,2.7175929742503366,179.59756719758715,179.59756719758715,20.44,28.0
59063.36782641988,177.14199848492277,2.211933871360947,177.36414327491963,177.36414327491963,20.44,28.0
59063.37477084249,179.99803188978518,1.8204974680772807,175.28675470477503,175.28675470477503,20.44,28.0
59063.38171526464,192.3301343663891,2.037009102085625,173.85106707967927,173.85106707967927,20.44,28.0
59063.38865968678,174.33105380380576,1.7961906864902588,172.2844134304416,172.2844134304416,20.44,28.0
59063.395604108926,175.2046564271542,1.7550007465950621,170.97947530501884,170.97947530501884,20.44,28.0
59063.40254853107,164.92748509137635,1.5565597857357394,169.58988019380115,169.58988019380115,20.44,28.0
59063.409492953215,162.92553603165678,2.106796418267538,168.35645319669095,168.35645319669095,20.44,28.0
